Name,Address
ZEISS VISION CENTER San Pedro Garza GarcÃ­a - Ã“ptica,"Avenida JosÃ© Vasconcelos #402, 66220, Nuevo LeÃ³n, MX"
Adhara Eyewear,"RÃ­o Orinoco #223, 66220, Nuevo LeÃ³n, MX"
Full Vision,"Av. Real San AgustÃ­n #222, 66260, San Pedro Garza GarcÃ­a, MX"
SoluciÃ³n Visual,"Av. Cumbres Elite 199-local 10, Cumbres Elite, Sector Villas, 64100, Monterrey, MX"
SANBORNS,"Av. Lazaro Cardenas #314, 66259, Nuevo LeÃ³n, MX"
ZEISS VISION CENTER By Dr. AlÃ­ver-Ã“ptica,"Av. Cumbres Elite 299 Col. Sector Villas, 64100, Monterrey, MX"
Hope Vision Care,"Av LÃ¡zaro CÃ¡rdenas 2311, Valle Oriente, 66260, Monterrey, MX"
Centro de OftalmologÃ­a Avanzada,"David Siqueiros #104, 66269, Nuevo LeÃ³n, MX"
Global Lens Boutique,"Av. Cto. Frida Kahlo 303-local 115, Haciendas de La Sierra, 66278, Nuevo LeÃ³n, MX"
Ã“ptica Oseguera Contry,"Avenida RevoluciÃ³n #3884-A, Contry Torremolinos, 64850, Monterrey, MX"
SANBORNS,"Av. Revolucion #2703, 64830, Nuevo LeÃ³n, MX"
Ã“PTICA LUKS,"Juan Ignacio RamÃ³n ote #312, 64000, Monterrey, MX"
SANBORNS,"Av. Romulo Garza #410, 66477, Nuevo LeÃ³n, MX"
Ã“PTICA SAN RAFAEL,"Padre Mier #758, 64000, Monterrey, MX"
Thurmond Eye Optical,"1301 S Bryan Rd., 78572, Mission, US"
Thurmond Optical,"222 E Ridge #110, 78503, McAllen, US"
Family Vision Care II,"Ste 5 900 W Sam Houston, 78577, Pharr, US"
Buena Vista Optical,"521 S 10th St, 78501, Mcallen, US"
Family Vision Care,"207 W. Palma Vista Dr. Ste - I, 78572, Palmview, US"
Thurmond Eye Optical,"1519 E. 6th St, 78596, Weslaco, US"
Optical Illusion,"423-A Nolana, 78504, Mc Allen, US"
Nolana Eyecare,"318 W. Nolana Ave., 78504, McAllen, US"
RGV Family Eye Care,"5801 N. 10TH ST. Ste. 200, 78504, McAllen, US"
Astoria Vision Source (Fiona Kolia OD) PA,"7400 N 10th St Ste F, 78504, McAllen, US"
Thurmond Eye Optical,"2230 S 77 Sunshine Strip # 206, 78552, Harlingen, US"
Thurmond Eye Optical,"2224 Camelot Plaza Circle, 78550, Harlingen, US"
RGV Eye Institute,"101 N. Stuart Pl Ste A, 78552, Harlingen, US"
Valley Eye Care,"609 E Edinburg Ave., 78543, Elsa, US"
"Centro de Catarata y Microcirugia Ocular, S.C","Ignacio Morones Prieto #204, 89107, Tampico, MX"
Plaza Palmas,"Andador Gardeneas, 89110, Tamaulipas, MX"
Opticas Hannia,"Calle 77, 97320, YucatÃ¡n, MX"
Ã“ptica Kailua,"Calle 31 #597, 97314, YucatÃ¡n, MX"
IRISSUR OPTICOS,"Calle 39-A #700-A, 97314, YucatÃ¡n, MX"
Opticas Hannia,"Calle 23 #606, 97314, YucatÃ¡n, MX"
Consultorio de Rehabilitacion terapia visual y optica,"Calle 23 #650, 97314, YucatÃ¡n, MX"
Ã“pticas Alfred,"Calle 7 #337, 97204, YucatÃ¡n, MX"
Opticas Hannia,"Calle 60 #301-A, 97110, YucatÃ¡n, MX"
OA Isla Merida,"Calle 24, 97305, YucatÃ¡n, MX"
Opticas Hannia,"Calle 75 #196, 97115, YucatÃ¡n, MX"
Dr. Juan Pablo Rivera Santander,"Calle 23 # 311, 97113, YucatÃ¡n, MX"
OA Merida City Center,"Calle 30 #185, 97117, YucatÃ¡n, MX"
SANBORNS,"Centro comercial Altabrisa Altabrisa Merida #451, 97134, YucatÃ¡n, MX"
Dr. Belaunde Sanchez Daniel Rolando,"Calle 26 #199, 97133, YucatÃ¡n, MX"
Vistalia Vision Care,"C. 18 299A, Residencial CÃ¡mara de Comercio Nte., 97133, YucatÃ¡n, MX"
OA Arco Norte,"Avenida Lakin y Heberto Castillo Martinez Mz. 11, Lt. 119-63 Col. Paseos del Mar, 77519, Campeche, MX"
Opticas Hannia,"Avenida Kobah SMZ 36 Lote 2 MZA 01, 77500, Quintana Roo, MX"
Opticas Hannia,"Avenida Lopez Portillo SMZA 98 MZA 53 Lote 1 Col. Region 98, 77530, Quintana Roo, MX"
Imagen Visual,"Avenida AndrÃ©s Quintana Roo Mza. 35 Lote 1 Col. RegiÃ³n 95, 77534, YucatÃ¡n, MX"
Laserview Cancun,"Calle Tejon #41, 77500, Quintana Roo, MX"
ZEISS VISION CENTER CancÃºn - Ã“ptica,"Av Bonampak #27, 77500, Quintana Roo, MX"
Optica  Tolosa Bates,"Avenida Las Torres SMZ 55 Manzana 30 Lote 3-6 #58, 77710, Quintana Roo, MX"
Keys Eye Care,"3708 N Roosevelt Blvd, 33040, Key West, US"
Madison Dr. Michael,"914 Park Ave, 34145, Marco Island, US"
Character Eyez,"1500 5th Ave South  Ste 109, 34102, Naples, US"
Eye Associates of Manatee Llp,"2500 Tamiami Trl North #109, 34103, Naples, US"
TEA - ECOF Naples 2,"2500 Tamiami Trail N #109, 34103, Naples, US"
TEA - ECOF Naples 1,"877 111th Ave North  Suite #2, 34108, Naples, US"
Premier Optical Group,"6376 Pine Ridge Rd Suite 170, 34119, Naples, US"
Center for Sight Pl,"1800 S McCall Rd, 34223, Englewood, US"
Eye Associates of Manatee,"2301 Del Prado Blvd s #820, 33990, Cape Coral, US"
Fort Myers Eye Associates,"8801 College Parkway Suite 3, 33919, Fort Myers, US"
TEA - ECOF Cape Coral,"2301 Del Prado Blvd  820, 33990, Cape Coral, US"
Eye Care Center (Senia Bustillo OD),"12595 SW 137 Ave ste 105, 33186, Miami, US"
Optic Wise,"13858 Sw 56th St, 33175, Miami, US"
Ideal Opticians,"11130 N Kendall Dr Ste 102, 33176, Miami, US"
MedEye Associates,"5858 SW 68 Street, 33143, Miami, US"
Laria Eye Care,"5785 Bird Road  Suite B, 33155, Miami, FL, US"
TwelveSixtyNine,"3113 Commodore Plaza, 33133, Miami, US"
Laria Eye Care & Optical,"8220 W Flagler St, 33144, Miami, US"
Designer Collection EYEWEAR,"1455 NW 107th Ave Unit 358, 33172, Doral, US"
I Designs,"1607 Ponce De Leon # 110, 33134, Coral Gables, US"
International Opticians,"2264 Coral Way, 33145, Miami, US"
The Eye Project,"2030 Douglas Road # 120, 33134, Coral Gables, US"
Chrycy Eye Group,"1661 SW 37th Ave, 33145, Miami, US"
Miami-Dade Community College,"950 NW 20th St, 33127, Miami, US"
Oberle Opticians,"9552 Harding Avenue, 33154, Surfside, US"
GClear Vision,"1400 NE 163rd St, 33162, North Miami Beach, US"
Fifty Percent Eyewear,"1715 E. Hallandale Beach Blvd., 33009, Hallandale, US"
Eye Surgery Associates,"300 South Park Road Suite 300, 33021, Hollywood, US"
Oakland Optical Center,"2140 E Oakland Park Blvd, 33306, Fort Lauderdale, US"
Cove Optical CO.,"1609 SE 3rd CT, 33441, Deerfield Beach, US"
Visual Eyes II  LLC,"333 Plaza Real, 33432, Boca Raton, US"
New Look Eyewear,"819 North Federal HWY, 33432, Boca Raton, US"
Friedrich's Optik,"328 Worth Avenue, 33480, Palm Beach, US"
Advanced Eyecare Specialists,"319 Belvedere Rd. Suite 1, 33405, West Palm Beach, US"
Finer Optics #1,"330 Clematis Street, 33401, West Palm Beach, US"
VISUAL SERENITY,"4 RUE DEBARCADERE, 97111, MORNE A L EAU GUADELOUPE, GP"
ROYAL OPTIC SARL,"5 CTRE CIAL LA ROCADE GRAND CAMP, 97139, LES ABYMES  GUADELOUPE, GP"
ALIZES OPTIQUE,"22 RUE DE LA FRATERNITE, 97118, ST FRANCOIS GUADELOUPE, GP"
SANBORNS,"Insurgentes #2500, 64630, Nuevo LeÃ³n, MX"
ZEISS VISION CENTER GalerÃ­as Monterrey-Ã“ptica,"Av Insurgentes 2500 Col. Vista Hermosa, 64620, Monterrey, MX"
Vancouver Clinic,"Av. Gonzalitos 101, Vista Hermosa, 64620, Monterrey, MX"
Dr. Enrique Alvarado Mena,"Hidalgo #2425, 64060, Nuevo LeÃ³n, MX"
Occhi Occchi Ã“pticos,"Av. Universidad #1250 Local C-219 Plaza Andenes 2Â° piso, Villarreal, 66427, Monterrey, MX"
Thurmond Eye -Edinburg,"4143 Crosspointe Blvd., 78539, Edinurg, US"
Rockport Eye Associates,"101 N Magnolia St, 78382, Rockport, US"
TSO - Corpus Christi,"5717 Saratoga Drive  Ste. 113, 78414, Corpus Christi, US"
Vision Boutique,"6646 s Staples #108, 78413, Corpus Christi, US"
Today's Vision,"Lubbock Vision Center 4938 S. Staples  Suite E4, 78411, Corpus Christi, US"
TSO - Corpus Park Dale,"4117 South Staples Street S320, 78411, Corpus Christi, US"
Galveston Eye Care,"6191 Central City Blvd, 77551, Galveston, US"
Galveston Eyeland Vision Clinic,"6511 Stewart Rd.  Ste. 9A, 77551, Galveston, US"
TSO - Galveston,"515 22nd Street, 77550, Galveston, US"
Mark A. Provenzano O.D.,"123 Circle Way, 77566, Lake Jackson, US"
TSO Lake Jackson,"120 Highway 332 West Suite A5, 77566, Lake Jackson, US"
Angleton Optical,"146 E Hospital Dr 210, 77515, Angleton, US"
TSO Texas City,"2702 Palmer Highway, 77590, Texas City, US"
St. Mary Eye Care,"1301 Victor II Blvd.  Suite B, 70380, Morgan City, US"
Thibodaux Vision Center,"640 St Charles, 70301, Thibodaux, US"
Guidry Eye Care,"2650 Veterans Memorial Drive, 70510, Abbeville, US"
Island Optical,"264 S Tamiami Trail, 34285, Venice, US"
Oasis Eye Care,"1868 S. Tamiami Trail Tr., 34293, Venice, US"
The Eye Associates  Venice,"1550 E. Venice Avenue, 34292, Venice, US"
The Eye Associates  Bee Ridge,"2111 Bee Ridge Road, 34239, Sarasota, US"
Rick Billings,"3900 Clark rd set E-2, 34233, Sarasota, US"
Soto Optical,"1383 Main St, 34236, Sarasota, US"
The Eye Associates  Point West,"2203 61st Street West, 34209, Bradenton, US"
Manatee Optometry,"1141 53rd. Ave. West, 34207, Bradenton, US"
TEA - ECOF Immokalee,"1320 N 15th St, 34142, Immokalee, US"
Express Optic/ AKA Fabilens  Corp,"7450 NW 104th Ave Suite c103, 33178, Doral, US"
Delray Eye Associates,"16201 S. Military Trail, 33484, Delray Beach, US"
Eye & Vision Care,"5300 Hollister Ave, 93111, Santa Barbara, US"
Goleta Valley Optical,"4850 Hollister Ave. Suite 102, 93111, Santa Barbara, US"
Goleta Valley Optometry (Hollister),"4850 Hollister Ave Suite 102, 93111, Santa Barbara, US"
Somerton Eyecare Center,"725 E Main St.  Suite 1C, 85350, Somerton, US"
Ã“ptica Fortaleza,"Av. Cuarta norte $300, 33000, Cd. Delicias, MX"
AO CHIHUAHUA 2,"Avenida Juventud Luis Donaldo Colosio #5915, 31216, Chihuahua, MX"
Optica Lozcantt,"Sendero #130, 66059, Nuevo LeÃ³n, MX"
Thurmond Eye Vision Center,"189 S. Shelby, 78582, Rio Grande City, US"
Starr Vision Center,"280 West 2nd St., 78582, Rio Grande City, US"
TSO Bay City,"4310 7th St. Ste. 400, 77414, Bay City, US"
Berkeley Eye Center - Baytown,"4301 Garth Road   Suite 100, 77521, Baytown, US"
TSO - Santa Fe,"13135 Texas Highway 6, 77510, Santa Fe, US"
TSO Victory Lakes,"3010 Gulf Freeway South #L, 77539, Dickinson, US"
Iberia Vision Center,"314 Charles Street, 70560, New Iberia, US"
LAspecs,"1910 Kaliste Saloom Road  Suite 300, 70508, Lafayette, US"
Greater New Orleans Eye Care,"1670 Barataria Blvd.  Suite D, 70072, Marrero, US"
Lahiri Eye Center,"309 Iberville Street, 70346, Donaldsonville, US"
Clarity Eyecare,"925 East Judge Perez Drive  Suite 1, 70043, Chalmette, US"
Saint Optical,"1518 West Airline Highway, 70068, LaPlace, US"
Acadian Vision Associates,"225 N College, 70506, Lafayette, US"
Acadiana Vision Care & Optical,"16172 Airline Hwy  Ste. A, 70769, Prairieville, US"
Southern Eye Centers,"23855 Eden St, 70764, Plaquemine, US"
Coast Eyecare,"205 E Second Street, 39571, Pass Christian, US"
Gulf Coast Vision,"2170 East Pass Road  Suite A, 39507, Gulfport, US"
Family Vision and Hearing Company,"1805 n Mckenzie Street, 36535, Foley, US"
Dr. C Vision Care PLLC,"9409 Hwy 98 suite 50, 32506, pensacola, US"
Best Price Digital Lenses,"2013 West Young St, 32501, Pensacola, US"
Optikk 30A,"2050 W Hwy 30A, 32459, Santa Rosa Beach, US"
Midtown Dental + Vision,"4300 Bayou Blvd. STE. 9, 32503, Pensacola, US"
The Glasses Store,"6190 N Davis Hwy, 32504, Pensacola, US"
Updegraff - Bardmoor,"8787 Bryan Dairy Rd. #260, 33777, Largo, US"
The Eye Associates SR 70,"6807 53rd. Ave. E., 34203, Bradenton, US"
TEA - ECOF Ft. Meyers,"4101 Evans Ave, 33901, Fort Myers, US"
Eye Surgery Associates,"2300 N. Commerce Way  Suite 307, 33326, Weston, US"
Dr. Michael Chesen,"2909 Southwest 160th Ave, 33027, Miramar, US"
Rouse Family Eye Care,"15908 W State Road 84, 33326, Sunrise, US"
Eye Surgery Associates,"603 N. Flamingo Road Suite 250, 33028, Pembroke Pines, US"
Express Vision Care,"Ste 15 1550 West 84th St, 33014, Hialeah, US"
Eyes on The Go Optical,"6618 Stirling Road, 33024, Hollywood, US"
Sager Eye Care,"823 North Nob Hill Rd, 33324, Plantation, US"
Cohen Fashion Optical  LLC,"Town Center Mall  #1040 6000 Glades Rd., 33431, Boca Raton, US"
Visual Eyes of the Palm Beaches Dr.,"451 University Blvd. Suite 102, 33458, Jupiter, US"
Socialite Vision,"4871 PGA Blvd., 33418, Palm Beach Gardens, US"
Felicia Lew O.D.,"1921 State St. A, 93101, Santa Barbara, US"
Optometry Care Santa Barbara,"1629 State St  Suite 1, 93101, Santa Barbara, US"
Goleta Valley Optometry (De La Vina),"2946 De La Vina Street, 93105, Santa Barbara, US"
Occhiali Fine Eyewear,"1046 Coast Village Rd, 93108, Montecito, US"
Carpinteria Eye Care,"1013 Casitas Pass Rd, 93013, Carpinteria, US"
Two Trees Optometry,"801 S Victoria Ave  Ste 206, 93003, Ventura, US"
GW Eye Associates,"7841 Fay Avenue, 92037, La Jolla, US"
Specs Optometry,"1947 Fern Street  Suite 3, 92102, San Diego, US"
Galo Optical (Zapata),"502 US 83  Suite 4, 78076, Zapata, US"
OftalmologÃ­a Gascon,"Morelos #2813, 88209, Nuevo Laredo, MX"
Galo Optical (Laredo),"609 Salinas Avenue, 78040, Laredo, US"
David Saul Mora O.D. P.H.D,"1601 Corpus Christi St., 78043, Laredo, US"
Galo Eye Center Of Springfield,"5707 Springfield Ave, 78041, Laredo, US"
Danny Optical,"1401 Jacaman Suite 2 & 3, 78041, Laredo, US"
Flores Eye Care Clinic,"2329 Jacaman Road Ste 15, 78041, Laredo, US"
De La Cruz Eye Clinic PLLC,"7807 McPherson Rd  S 204, 78045, Laredo, US"
TSO - Laredo,"2019 N.E. Bob Bullock Loop  Suite C-400, 78045, Laredo, US"
TSO McAllen,"8001 N. 10th St. Ste. 140, 78504, McAllen, US"
TSO Portland,"1540-A Wildcat Drive, 78374, Portland, US"
Wavefront Eye Care,"120 North Shore Blvd A, 78374, Portland, US"
TSO - Jefferson City,"3429 Twin City Highway, 77642, Port Arthur, US"
Scott Eye Care,"5511 Cameron Street, 70583, Scott, US"
Palm Eye Care,"1103 John Sims Pkwy, 32578, Niceville, US"
Eyewear Unlimited,"1187 John Sims Pkwy E, 32578, Niceville, US"
Milligan Optical,"Unit 2d 6585 126th Ave n, 33773, Largo, US"
Updegraff - Sunset Point,"2339 Sunset Point Rd   Suite 300, 33765, Clearwater, US"
Updegraff Vision,"1601 38th Avenue North, 33713, St. Petersburg, US"
St. Pete Optical  Inc,"3210 Dr. ML King Street North, 33704, St Petersburg, US"
TEA - ECOF Pt Charlotte,"1940 Tamiami Trail, 33948, Pt Charlotte, US"
Deep Creek Eye Care,"24420 Sandhill Blvd  Suite 101, 33983, Punta Gorda, US"
TEA - ECOF N Ft Myers,"17966 N Tamiami Tr., 33903, N Ft. Myers, US"
TEA - ECOF Lehigh Acres,"3507 Lee Blvd #104, 33971, Lehigh Acres, US"
TEA - ECOF Clewiston,"820 W Sugarland Hwy, 33440, Clewiston, US"
Florida Vision Institute - Tradition,"10050 SW Innovation Way  Suite 101, 34987, Port St. Lucie, US"
Planet Vision EyeCare,"8755 Hypoluxo Rd  Ste 2, 33467, Lake Worth, US"
Coastal Optical Center,"304 SE Hospital Ave, 34994, Stuart, US"
Florida Vision Institute - Stuart,"1050 SE Monterey Road  Suite 104, 34994, Stuart, US"
VS Fox Optical/ Dr. Barton Parker,"6201 S Jog Rd Ste 104, 33467, Lake Worth, US"
Delray Optical,"5869 W. Atlantic Ave Suite A2B, 33484, Delray Beach, US"
Covington  Frank OD,"1620-A Live Oak St, 28516, Beaufort, US"
Vision Center Of Santa Maria,"1429 S Broadway, 93454, Santa Maria, US"
Optical Artisans,"930 Silverado St, 92037, La Jolla, US"
Optical Specialists #80,"395 N. Silverbell Rd, 85745, Tucscon, US"
Civano Eyecare,"10501 E. Seven Generations Way suite 101, 85747, Tucson, US"
West Texas Eyecare,"605 N Main St., 79735, Ft Stockton, US"
Galo Eyecare Of Del Rio,"901 Bedell, 78840, Del Rio, US"
West Texas Eyecare,"611 Oak, 79772, Pecos, US"
Galo Eye Center of Uvalde,"1784 2112 East Main, 78801, Uvalde, US"
Cloud Eye Associates,"559 N Johnson Blvd., 78332, Alice, US"
Alice Family Eye Center,"777 N Texas Blvd, 78332, Alice, US"
Five Points Eyecare,"4101 IH 69 Access Road B3, 78410, Corpus Cristi, US"
TSO Sinton,"1150 E Market Street, 78387, Sinton, US"
Main Street Vision,"1308 N.Main St., 77901, Victoria, US"
True Vision,"1617 S Hwy 69, 77627, Nederland, US"
TSO - MidCounty,"8700 Central Mall Dr, 77642, Port Arthur, US"
Acadian Eye Care & Optical,"418 North Main Street, 70546, Jennings, US"
Family Eye Clinic,"2041 North West Evangeline, 70501, Lafayette, US"
Advanced Family Eyecare,"1702 Johnson St, 70546, Jennings, US"
Focal Point Eye Care,"16645 Highland Road  Suite F, 70810, Baton Rouge, US"
Hillcrest Optical-AL,"Ste E 1261 Hillcrest Rd, 36695, Mobile, US"
Family Vision Of Crestview,"535 South Ferdon Blvd., 32539, Crestview, US"
Eagle Eye Vision Care,"12950 Race Track Rd. #111, 33626, Tampa, US"
Longleaf Eyecare,"3002 Starkey Blvd, 34655, New Port Richey, US"
The Eye Associates  Ellenton,"7915 US Highway 301 N. Suite 101, 34222, Ellenton, US"
The Eye Associates  Sun City,"3894 Sun City Center Blvd., 33573, Sun City Center, US"
Optics Soho,"6152 Delancey Station St. Ste. 101, 33578, Riverview, US"
Optics Soho  PA,"711 S Howard Ave, 33606, Tampa, US"
Stacey A. Walker OD,"13250 N 56th. St.  Suite 102, 33617, Temple Terrace, US"
20/20 Eyeglass,"Ste 106 785 N Wickham Rd, 32935, Melbourne, US"
Tres Vision Group (Melbourne),"665 South Apollo Boulevard, 32901, Melbourne, US"
Visionmaxx of Brevard,"2330 N Wickham Rd, 32935, Melbourne, US"
Suntree Eye Center/AKA TRES VISION GROUP,"7775 N. Wickham Rd., 32940, Suntree, US"
Florida Optical,"1011 W Vine St, 34741, Kissimmee, US"
TRES VISION Group-Merritt Island,"450 E. Merritt Island Causeway, 32952, Merritt Island, US"
Eye Clinic & Laser Institute,"1045 N Courtenay Parkway, 32953, Merritt Island, US"
Daniel Mottola OD,"4908 Wrightsville Ave, 28403, Wilmington, US"
Family Eye Care (Vision Source),"200 Doctors Drive Ste K, 28546, Jacksonville, US"
Taylor Od/idoc,"409 Western Blvd Ste 700 Dba Jacksonville Vision Center, 28546, Jacksonville, US"
Coastal Eye Clinic,"802 McCarthy Blvd (Attn: Optical Dept), 28562, New Bern, US"
Ng Eyecare,"610 E Chapel Street  Suite C, 93454, Santa Maria, US"
Eyestyles Optometry of Rancho San Diego,"2907 Jamacha Blvd Ste a, 92019, El Cajon, US"
Tucson Optometry Clinic Broadway,"7402 E Broadway Blvd, 85710, Tucson, US"
Optical Specialists,"6422 E Speedway. Suite 100, 85710, Tucson, US"
Pholvichitr Eye Care,"1509 North Zaragosa, 79936, El Paso, US"
Eye Care Plus,"1840 Lee Trevino, 79925, El Paso, US"
University Vision Centre - Montwood,"11365 Montwood Suite D, 79936, El Paso, US"
Sky View Optometry,"2260 N. Zaragoza Road Ste. A114, 79938, El Paso, US"
Drishti Kidz & Family Eye Care,"2680 George Dieter Dr, 79936, El Paso, US"
University Vision Centre,"3800 N Mesa  Suite B-1, 79902, El Paso, US"
El Paso Optical,"4722 Montana, 79903, El Paso, US"
Solar Optics,"5920 Cromo Dr., 79912, El Paso, US"
Permian Basin Eyecare,"2260 Linda suite 201, 79763, Odessa, US"
Eye Center Of Uvalde,"931 E Main St, 78801, Uvalde, US"
Dr. Rick's Optical,"19690 Ih 35, 78052, Lytle, US"
Medina Eye Center,"405 Paris St., 78009, Castroville, US"
Visionworks Lab Richland Hills,"**na 655 Richland Hills  Ste 105, 78245, San Antonio, US"
Your Eyes Optical,"2903 N Saint Marys, 78212, San Antonio, US"
Vision Plus (San Antonio),"6301 NW Loop 410  Suite N-1, 78238, San Antonio, US"
Vision Source - Olmos Park,"4501 McCullough Ave  #101, 78212, San Antonio, US"
Advanced Vision Care,"2710 e Airline Road, 77901, Victoria, US"
TSO Victoria,"505 East Mockingbird Lane, 77904, Victoria, US"
Victoria Family Eyecare,"6380 N. Navarro St., 77904, Victoria, US"
Family Eyecare of Cuero,"Uncut Board 510 N Esplanade, 77954, Cuero, US"
Exceptional Eyecare,"202 E. Boling Hwy, 77488, Wharton, US"
Todays Vision Manvel,"3331 Meridiana Pkwy Suite 800, 77583, Rosharon, US"
Optimal Eye Care,"2945 Gulf Freeway S Ste C, 77573, League City, US"
TSO Lake Charles,"2710 AB Ryan St, 70601, Lake Charles, US"
TSO - Orange,"3732 N. 16th Street, 77632, Orange, US"
Cate Street Optical,"201 South Cate Street  Suite C, 70403, Hammond, US"
Walter Hathaway OD,"255 John Knox Rd, 32303, Tallahassee, US"
Tallahassee Eye Center,"2858 Mahan Drive  Suite 4, 32308, Tallahassee, US"
Visionary Eye Care,"18707 N Dale Mabry, 33548, Lutz, US"
Janet Hidalgo  OD  PLLC,"5011 W Hillsborough Ave Ste F, 33634, Tampa, US"
Anderson & Chhabra Eyecare Center,"719 W Fletcher, 33612, Tampa, US"
Florida Medical Clinic PA,"2100 Via Bella Blvd Ste 105, 34639, Land o Lakes, US"
Coppedge Eyecare,"86 Ponce DE Leon Blvd, 34601, Brooksville, US"
Florida Eye Center,"13602 N 46th St, 33613, Tampa, US"
Uong Eye Care PA,"3708 Winter Garden Vineland Road, 34787, Winter Garden, US"
Bay Hill Eye Care,"7051 Dr. Phillips Boulevard  Suite 3, 32819, Orlando, US"
Orlando Eye Associates,"7682 Dr. Phillips Blvd. Ste. A, 32819, Orlando, US"
The Spectacle Shoppe,"7335 West Sand Lake Rd #119, 32819, Orlando, US"
Uptown Eye Care,"Suite 400 4101 Hunters Park Lane, 32837, Orlando, US"
Optical Images,"8001 S Orange Street, 32809, Orlando, US"
Delaney Eye Center,"2883 Delaney Ave., 32806, Orlando, US"
Essential Eyecare and Optical,"2300 E Semoran Blvd  Unit G, 32703, Apopka, US"
Mid Florida Eye Center - Mount Dora,"17562 US Highway 441, 32757, Mount Dora, US"
The Eye Avenue,"935 Oviedo Blvd Suite 1007, 32795, Oviedo, US"
Bird Eye Institute,"895 Outer Rd, 32814, Orlando, US"
20/20 Eyeglass Super,"1555 N Semoran Blvd, 32707, Winter Park, US"
Burgaw Eye Center,"106 E. Satchwell St, 28425, Burgaw, US"
Dr. Frank Smith,"4221 Mayfair Street, 29577, Myrtle Beach, US"
Duplin Eye Associates,"402 N Main St, 28349, Kenansville, US"
Studio Optix,"310 30th Street, 23451, Virginia Beach, US"
Blink EyeCare,"400 Laskin Rd., 23451, Virginia Beach, US"
Boulevard Optometry Inc.,"2316 Ventura Blvd, 93010, Camarillo, US"
ABC Optical,"7132 N. Mesa St., 79912, El Paso, US"
