Name,Address
BELMONT SHORE OPTOMETRIC,"5219 E 2ND ST, LONG BEACH, CA 90803-5316"
OPTOMETRIST #8,"3200 N SEPULVEDA BLVD, MANHATTAN BEACH, CA 90266-2458"
LAGUNA EYES OPTOMETRY PC,"1100 S COAST HWY STE 201, LAGUNA BEACH, CA 92651-2969"
VITRA EYEWEAR-COSTA MESA,"3333 BEAR ST STE 153, COSTA MESA, CA 92626"
SPECS COLLECTIVE,"11138 DEL AMO BLVD UNIT 128, LAKEWOOD, CA 90715"
TOTAL VISION OPTOMETRY,"36 LAKEWOOD MALL, LAKEWOOD, CA 90712"
"DR. GUY T. MCDOUGAL & ASSOCIATES, PC","1121 SOUTH GILBERT ROAD Suite 103, MESA, AZ 85204-5235"
20/20 EYECARE,"3901 FM2181, CORINTH, TX 76210"
Schaeffer Eye,"1701 McFarland, Tuscaloosa, AL 35404"
Schaeffer Eye,"3143 Pelham Parkway, Pelham, AL 35124"
MED-392,"2617 HWY 31 S, PELHAM, AL 35124"
Schaeffer Eye,"2100 Bessemer Road, Birmingham, AL 35208"
MED-299,"1686 MONTGOMERY HWY, HOOVER, AL 35216"
MyEyeDr.,"1686 Montgomery Hwy, Birmingham, AL 35216"
Schaeffer Eye,"1686 Montgomery Highway, Hoover, AL 35216"
Schaeffer Eye,"2019 Highland Ave, Birmingham, AL 35205"
Schaeffer Eye,"2737 Highway 280, Mt. Brook, AL 35223"
MyEyeDr.,"2737 Highway 280 South, Birmingham, AL 35223"
MED-304,"2737 US 280 S STE 191, MOUNTAIN BROOK, AL 35223"
Schaeffer Eye,"200 Cahaba Road, Birmingham, AL 35223"
Schaeffer Eye,"3431 Colonnade Parkway, Birmingham, AL 35243"
MyEyeDr.,"3431 Colonnade Pkwy, Birmingham, AL 35243"
MED-300,"3431 COLONNADE PKWY STE 100, BIRMINGHAM, AL 35243"
Schaeffer Eye,"4647 Highway 280, Birmingham, AL 35242"
Schaeffer Eye,"1536 Montclair Road, Birmingham, AL 35210"
Schaeffer Eye,"9709 Parkway East, Birmingham, AL 35215"
Schaeffer Eye,"129 North Chalkville Road, Trussville, AL 35173"
MED-348,"1044 AVALON PKWY, MCDONOUGH, GA 30253"
INTERNATIONAL OPTICS,"250 SPRING ST NW STE 7S117, ATLANTA, GA 30303-1136"
DRUID HILLS EYE CARE,"1781 CLAIRMONT RD, DECATUR, GA 30033"
THE EYE GALLERY #450,"1380 ATLANTIC DR  STE 14150, ATLANTA, GA 30363"
BLOOMINGDALE'S DC #ST,"4401 SARR PKWY, STONE MOUNTAIN, GA 30083-1011"
MED-148,"2549 PIEDMONT RD NE STE 120, ATLANTA, GA 30324"
MyEyeDr.,"2549 Piedmont Rd NE, Atlanta, GA 30324"
THE EYE GALLERY #451,"3330 PIEDMONT RD NE  STE 1, ATLANTA, GA 30305"
FRAME OF MIND,"3500 PEACHTREE RD NE STE 1017, ATLANTA, GA 30326"
MyEyeDr.,"3155 Cobb Pkwy, Atlanta, GA 30339"
MED-144,"3155 COBB PKWY STE 110, ATLANTA, GA 30339"
OPTICAL DESIGNERS,"S-C #1357 STREET.19, GUAYNABO, PR 966"
DEAN S STEINBERGER OD PC,"1014 S WESTLAKE BLVD STE 10, WESTLAKE VILLAGE, CA 91361"
MALIBU EYE CENTER OPTOMETRY,"3840 CROSS CREEK RD, MALIBU, CA 90265-4933"
VILLAGE OPTIC,"1052 N SWARTHMORE AVE, PACIFIC PALISADES, CA 90272"
OPTICAL DESIGNS,"1235 MONTANA AVE, SANTA MONICA, CA 90403"
MAYLIN GONZALEZ OD,"1150 18TH ST STE 103, SANTA MONICA, CA 90403"
GOOD SEE CO. INC.,"801 OCEAN FRONT WALK STE 1, VENICE, CA 90291-9033"
JAMES HOFF OD,"1636 ABBOT KINNEY BLVD, VENICE, CA 90291-3745"
GOOD EYE INC,"11718 BARRINGTON CT, LOS ANGELES, CA 90049-2930"
EYES OF THE MARINA,"13455 MAXELLA AVE STE 135, MARINA DEL REY, CA 90292"
DEL REY OPTOMETRY,"8511 PERSHING DR, PLAYA DEL REY, CA 90293-8101"
"JON D VOGEL, OD","1059 GAYLEY ST, LOS ANGELES, CA 90024-2803"
DR HEIDI FAHRINGER OPT,"3840 MAIN ST, CULVER CITY, CA 90232-2620"
SACKS OPTICAL BOUTIQUE,"1125 S BEVERLY DR STE 710, LOS ANGELES, CA 90035"
PROFESSIONAL VISION CARE ASSOCIATES,"14607 VENTURA BLVD, SHERMAN OAKS, CA 91403-3617"
DR NEWMAN OPTOMETRY,"8314 WILSHIRE BLVD STE A, BEVERLY HILLS, CA 90211-2304"
FERRUCCI OPTOMETRIC CORP,"4100 W ALAMEDA AVE STE 102, BURBANK, CA 91505"
MICHAEL V TERZIAN OD,"11151 TAMPA AVE, NORTHRIDGE, CA 91326"
"MARK WINSTON, OD","25834 THE OLD RD, STEVENSON RANCH, CA 91381-1710"
TOTAL VISION OPTOMETRY,"405 STONEWOOD MALL, DOWNEY, CA 90241"
EDMOND BETMALECK,"24305 TOWN CENTER DR STE 160, VALENCIA, CA 91355"
BLOOMINGDALE'S  DC CI,"15541 EAST GALE AVE, CITY OF INDUSTRY, CA 91745"
GOLDEN OPTOMETRIC GROUP,"1026 W COVINA PKWY STE B, WEST COVINA, CA 91790"
NORDSTROM DC #399,"1600 S MILLIKEN AVE, ONTARIO, CA 91761"
NRHL HAUTELOOK #0879,"17335 GLEN HELEN PARKWAY, SAN BERNARDINO, CA 92407"
MED-442,"823 6TH AVE SE, DECATUR, AL 35601"
Schaeffer Eye,"4800 Whitesburg Drive, Huntsville, AL 35802"
MED-397,"1415 WOOTEN LAKE RD NW STE 100, KENNESAW, GA 30144"
THE EYE GALLERY #455,"5975 ROSWELL RD, SANDY SPRINGS, GA 30328"
20/15 EYECARE,"2090 DUNWOODY CLUB DR STE 126, SANDY SPRINGS, GA 30350-5436"
20/15 EYECARE LLC,"2090 DUNWOODY CLUB DR STE 126, SANDY SPRINGS, GA 30350"
B SPECTACLED,"50 CANTON ST STE 112, ALPHARETTA, GA 30009"
THE EYE GALLERY #456,"5165 PEACHTREE PKWY STE 225, NORCROSS, GA 30092"
MyEyeDr.,"6555 Sugarloaf Pkwy, Duluth, GA 30097"
MED-504,"3501 OLEANDER DR STE 7, WILMINGTON, NC 28403"
MED-513,"201 RACINE DR, WILMINGTON, NC 28403"
JULIE M DOLVEN OD PA,"17711 CHENAL PKWY STE 117, LITTLE ROCK, AR 72223"
MyEyeDr.,"857 Mt Moriah Road, Memphis, TN 38117"
MED-395,"857 MT MORIAH RD, MEMPHIS, TN 38117"
Schaeffer Eye,"8089 Hwy 72 West, Madison, AL 35758"
Schaeffer Eye,"445 Providence Main St NW, Huntsville, AL 35806"
SOUTH PARK OPT/RENOPTICS,"4400 SHARON RD STE 114, CHARLOTTE, NC 28211-3698"
MyEyeDr.,"1960 Randolph Rd, Charlotte, NC 28207"
OPTICA FASHION SHOW #606,"3200 LAS VEGAS BLVD S STE 1670, LAS VEGAS, NV 89109"
VITRA EYEWEAR-WYNN,"3131 S LAS VEGAS BLVD STE 110A, LAS VEGAS, NV 89109"
MED-446,"2439 N CENTRAL AVE, HUMBOLDT, TN 38343"
OPTIQUE PLLC,"2817 W END AVE STE 117, NASHVILLE, TN 37203-1453"
THE EYE GROUP,"11124 KINGSTON PIKE STE 127, KNOXVILLE, TN 37934-2855"
MED-426,"3911 FOUNTAIN GROVE DR, HIGH POINT, NC 27265"
MED-420,"800 W WILLIAMS ST STE 164, APEX, NC 27502"
MED-522,"1975 HIGH HOUSE RD, CARY, NC 27519"
MyEyeDr.,"8231 Brier Creek Pkwy, Raleigh, NC 27617"
MED-529,"8231 BRIER CREEK PARKWAY, RALEIGH, NC 27617"
MyEyeDr.,"2024 Cameron St, Raleigh, NC 27605"
MyEyeDr.,"4325 Glenwood Ave Suite 2103, Raleigh, NC 27612"
MED-074,"4325 GLENWOOD AVE STE 2103, RALEIGH, NC 27612"
MED-588,"1100 MERCANTILE DR STE 130, RALEIGH, NC 27609"
MyEyeDr.,"1100 Mercantile Drive, Raleigh, NC 27609"
MED-525,"7020 SIX FORKS RD, RALEIGH, NC 27615"
MED-339,"601 GREENVILLE BLVD SE, GREENVILLE, NC 27858"
CRISP VISION OPTOMETRY,"2440 N FREMONT ST, SEASIDE, CA 93940"
VANTAGE EYE CENTER,"2 UPPER RAGSDALE DR STE B130, MONTEREY, CA 93940-7842"
EYE Q,"1101 PACIFIC AVE STE E, SANTA CRUZ, CA 95060-7506"
ACCENT ON EYEWEAR,"729 SANTA CRUZ AVE, MENLO PARK, CA 94025-4504"
NORDSTROM DC #499,"37599 FILBERT ST, NEWARK, CA 94560"
EYE GOTCHA,"586 CASTRO ST, SAN FRANCISCO, CA 94114-2512"
HYPEROPTICS OPTOMETRY INC,"1728 HAIGHT ST, SAN FRANCISCO, CA 94117"
BLOOMINGDALE'S DC #HA,"28701 HALL RD, HAYWARD, CA 94545-5020"
VISION OPTICS,"1833 FILLMORE ST STE 100, SAN FRANCISCO, CA 94115-3181"
JEFFERY S RICH OD,"2154 CHESTNUT ST, SAN FRANCISCO, CA 94123-2709"
GRAND LAKE OPTOMETRY,"3330 GRAND AVE, OAKLAND, CA 94610-2737"
MODERNE EYE OPTOMETRY,"5330 COLLEGE AVE STE 110, OAKLAND, CA 94618-2815"
FOCAL POINT OPTICIANS,"2638 ASHBY AVE, BERKELEY, CA 94705"
"MICHAEL DUONG, OD","2551 SAN RAMON VALLEY BLVD, SAN RAMON, CA 94583"
Grene Vision Group,"707 W Main St, Anthony, KS 67003"
Grene Vision Group,"313 N Washington, Wellington, KS 67152"
Grene Vision Group,"1821 E Madison Ave, Derby, KS 67037"
Grene Vision Group,"1277 N Maize Rd, Wichita, KS 67212"
Grene Vision Group,"3607 N Ridge Rd, Wichita, KS 67205"
Grene Vision Group,"117 E Ninth, Winfield, KS 67156"
Grene Vision Group,"8111 E Harry St, Wichita, KS 67207"
Grene Vision Group,"655 N Woodlawn St, Wichita, KS 67208"
Grene Vision Group,"1851 N Webb Rd, Wichita, KS 67206"
Grene Vision Group,"135 S Andover Rd, Andover, KS 67002"
Grene Vision Group,"706 Smiles Ave, Augusta, KS 67010"
Grene Vision Group,"1400 W Central, El Dorado, KS 67042"
Grene Vision Group,"1508 Madison, Fredonia, KS 66736"
Grene Vision Group,"611 N Main, Neodesha, KS 66757"
Clarkson Eyecare,"537 West Karsch, Farmington, MO 63640"
Clarkson Eyecare,"100 S. Jackson St., Perryville, MO 63775"
MED-400,"18800 FOREST RD, LYNCHBURG, VA 24502"
Virginia Eye Institute,"11601 Ironbridge Road, Chester, VA 23831"
Virginia Eye Institute,"611 Watkins Centre Parkway, Midlothian, VA 23114"
Virginia Eye Institute,"2015 Waterside Road, Prince George, VA 23875"
Virginia Eye Institute,"400 Westhampton Station, Richmond, VA 23226"
Virginia Eye Institute,"5875 Bremo Road, Richmond, VA 23226"
Virginia Eye Institute,"12018 West Broad St., Henrico, VA 23233"
Virginia Eye Institute,"8411 North Run  Medical Drive, Mechanicsville, VA 23116"
NATHAN ORR OD,"3581 MT DIABLO BLVD, LAFAYETTE, CA 94549"
VSP ONSITE CLINICS,"3333 QUALITY DR MS 311, RANCHO CORDOVA, CA 95670"
VSP RETAIL,"10845 INTERNATIONAL DR, RANCHO CORDOVA, CA 95670"
VISION SERVICE PLAN-CA,"3333 QUALITY DR, RANCHO CORDOVA, CA 95670-7985"
Grene Vision Group,"111 West First, Lyons, KS 67554"
Grene Vision Group,"2701 N Main, Hutchinson West, KS 67502"
Grene Vision Group,"1708 E 23rd Street, Hutchinson East, KS 67502"
The EyeDoctors,"18 North Broadway, Herington, KS 67449"
Grene Vision Group,"218 W Rutledge, Yates Center, KS 66783"
The EyeDoctors,"512 Commercial St, Emporia, KS 66801"
The EyeDoctors,"800 North 4th St, Burlington, KS 66839"
The EyeDoctors,"313 West Main St, Council Grove, KS 66846"
The EyeDoctors,"316 S. Main St., Ottawa, KS 66067"
The EyeDoctors,"705 Baptiste Dr, Paola, KS 66071"
The EyeDoctors,"8 S. Broadway, Louisburg, KS 66053"
Clarkson Eyecare,"341 North Creek Dr., Festus, MO 63028"
Clarkson Eyecare,"3936 Vogel Rd., Arnold, MO 63010"
Clarkson Eyecare,"2698 Gravois Rd., High Ridge, MO 63049"
Crown Vision,"856 Arnold Commons Drive, Arnold, MO 63010"
Crown Vision,"5694 Telegraph Plaza, St. Louis, MO 63129"
Clarkson Eyecare,"5632A Telegraph, St. Louis, MO 63129"
Clarkson Eyecare,"699 Gravois Bluffs Blvd., Fenton, MO 63026"
Clarkson Eyecare,"1025 Columbia Center, Columbia, IL 62236"
Crown Vision,"9924 Kennerly Road, St. Louis, MO 63128"
Clarkson Eyecare,"12406 Tesson Ferry Rd., St. Louis, MO 63128"
JERDE EYE SPECIALISTS,"10275 WATSON RD, SAINT LOUIS, MO 63127"
Clarkson Eyecare,"10101 Gravois Rd., Affton, MO 63123"
Crown Vision,"343 S. Kirkwood Rd, Kirkwood, MO 63122"
Crown Vision,"427 Lafayette Center, Ballwin, MO 63011"
Clarkson Eyecare,"11941 Manchester Rd., Des Peres, MO 63131"
Crown Vision,"1012 Loughborough Commons, St. Louis, MO 63111"
Crown Vision,"7235 Watson Rd, St. Louis, MO 63119"
Clarkson Eyecare,"1028 Town & Country Crossing Dr., Chesterfield, MO 63017"
Clarkson Eyecare,"9540 Manchester Rd., Rock Hill, MO 63119"
Crown Vision,"3732 S. Kingshighway, St. Louis, MO 63109"
Clarkson Eyecare,"4305 Chippewa St., St. Louis, MO 63128"
Clarkson Eyecare,"7335 Manchester Rd., Maplewood, MO 63143"
Crown Vision,"1817 Maplewood Commons Dr, Maplewood, MO 63143"
Clarkson Eyecare,"3122 South Grand Blvd., St. Louis, MO 63118"
Crown Vision,"162 THF Blvd, Chesterfield, MO 63005"
Crown Vision,"8885 Ladue Rd, Ladue, MO 63124"
Crown Vision,"11615-B Olive Blvd, Creve Coeur, MO 63141"
Clarkson Eyecare,"32 Four Seasons Center, Chesterfield, MO 63017"
Clarkson Eyecare,"11433 Olive Blvd, Creve Coeur, MO 63141"
Crown Vision,"4145 Lindell Blvd, St. Louis, MO 63108"
Clarkson Eyecare,"9082 Overland Plaza, Overland, MO 63114"
Clarkson Eyecare,"2525 Green Mount Commons Dr., Belleville, IL 62221"
Clarkson Eyecare,"2645 N. Illinois St., Swansea, IL 62226"
Crown Vision,"1560 West U.S. 50, O'Fallon, IL 62269"
Clarkson Eyecare,"10 Lincoln Hwy., Fairview Heights, IL 62208"
Clarkson Eyecare,"610 W. Beltline Rd., Collinsville, IL 62234"
MED-471,"265 MERCHANT WALK AVE STE 100, CHARLOTTESVILLE, VA 22902"
MED-473,"213 CONNOR DR, CHARLOTTESVILLE, VA 22911"
DOCTORS ON SIGHT,"5426 JEFFERSON DAVIS HWY STE 104, FREDERICKSBURG, VA 22407"
DOCTORS ON SIGHT,"23105 THREE NOTCH RD STE A, CALIFORNIA, MD 20619"
DOCTORS ON SIGHT,"785 SOLOMON''S ISLAND RD NORTH', PRINCE FREDERICK, MD 20678"
DOCTORS ON SIGHT,"2955 CHAIN ROAD, WALDORF, MD 20601"
EYECENTER OPTOMETRICS,"5959 GREENBACK LN STE 130, CITRUS HEIGHTS, CA 95621"
EYECENTER OPTOMETRIC,"5959 GREENBACK LN  STE 130, CITRUS HEIGHTS, CA 95621"
METROWEST EYE ASSOC PC,"250 MAX DR STE 101, CASTLE PINES NORTH, CO 80108-4601"
The EyeDoctors,"436 S. Ohio St., Salina, KS 67401"
The EyeDoctors,"1025 W. 6th St., Junction City, KS 66441"
The EyeDoctors,"3012 Anderson Ave., Manhattan, KS 66503"
The EyeDoctors,"2800 SW Wanamaker Rd., South Topeka, KS 66614"
The EyeDoctors,"4745 NW Hunter''s Ridge Circle', North Topeka, KS 66618"
The EyeDoctors,"2600 Iowa St., West Lawrence, KS 66046"
The EyeDoctors,"401 S Clairborne Rd, Olathe Clairborne, KS 66062"
The EyeDoctors,"751 N Mur-Len Rd, Olathe Mur-Len, KS 66062"
The EyeDoctors,"15311 W. 119th St., Olathe, KS 66062"
GERRY OPTICAL,"11014 QUIVIRA RD, OVERLAND PARK, KS 66210"
GERRY OPTICAL,"8857 WEST 75TH STREET, OVERLAND PARK, KS 66204"
GERRY OPTICAL,"13147 STATE LINE RD, KANSAS CITY, MO 64145"
The EyeDoctors,"2720 S. 4th St., Leavenworth, KS 66048"
GERRY OPTICAL,"4145 SOMERST DR, PRAIRIE VILLAGE, KS 66208"
GERRY OPTICAL,"122 W 63rd St, KANSAS, MO 64133"
GERRY OPTICAL,"1547 N E DOUGLAS, LEES SUMMIT, MO 64086"
GERRY OPTICAL,"4000-E S Little Blue Pkwy, INDEPENDENCE, MO 64057"
GERRY OPTICAL,"5601 N. ANTIOCH RD, KANSAS CITY, MO 64119"
GERRY OPTICAL,"1170 W 152ND HWY WESTOWNE, LIBERTY, MO 64068"
Clarkson Eyecare,"1020 East Green Meadows, Columbia, MO 65201"
Clarkson Eyecare,"100 Brickton Rd., Columbia, MO 65203"
Clarkson Eyecare,"933 Hwy K, O''Fallon', MO 63366"
Crown Vision,"361 Winding Woods Center, O'Fallon, MO 63366"
Crown Vision,"569 Mid-Rivers Mall Dr, St. Peters, MO 63376"
Crown Vision,"1944 Zumbehl, St. Charles, MO 63303"
Crown Vision,"1910 First Capitol Drive, St. Charles, MO 63301"
Clarkson Eyecare,"12681 Dorsett Village, Maryland Heights, MO 63043"
Crown Vision,"10465 St Charles Rock Rd, St. Louis, MO 63074"
Clarkson Eyecare,"230 North Lindbergh Blvd., Florissant, MO 63031"
Crown Vision,"935 N. Hwy 67, Florissant, MO 63031"
Crown Vision,"10867 West Florissant Ave, Ferguson, MO 63136"
Clarkson Eyecare,"3533 Dunn Rd., Florissant, MO 63033"
Crown Vision,"406 E. Broadway, Alton, IL 62002"
Crown Vision,"120 Alton Square Mall, Alton, IL 62002"
Clarkson Eyecare,"1819 Homer Adams Pkwy., Alton, IL 62002"
Clarkson Eyecare,"3405 Nameoki Rd., Granite City, IL 62040"
Clarkson Eyecare,"12603 IL Hwy. 143, Highland, IL 62249"
Wing Eyecare,"8537 US Hwy 42, Florence, KY 41042"
Wing Eyecare,"5303 Glenway Ave, Cincinnati, OH 45238"
Wing Eyecare,"339 Cross Roads Blvd, Cold Spring, KY 41076"
Wing Eyecare,"142 Pavilion Pkwy, Newport, KY 41071"
Wing Eyecare,"8340 Colerain Ave, Cincinnati, OH 45239"
Wing Eyecare,"3850 Paxton Ave, Cincinnati, OH 45209"
Wing Eyecare,"8315 Beechmont Ave, Cincinnati, OH 45255"
Wing Eyecare,"8740 Montgomery Road, Cincinnati, OH 45236"
Wing Eyecare,"1351 Kemper Road, Cincinnati, OH 45246"
Wing Eyecare,"768 NW Washington Blvd, Hamilton, OH 45013"
Wing Eyecare,"1090 State Route 28, Milford, OH 45150"
Wing Eyecare,"12094 Montgomery Road, Cincinnati, OH 45249"
Wing Eyecare,"7334 Yankee Road, Liberty Township, OH 45044"
MyEyeDr.,"1841 Fountain Dr, Reston, VA 20190"
NORTHERN VA DOCTORS OF,"11656 PLAZA AMERICA DR, RESTON, VA 20190-4700"
NORTHERN VA DOCTORS OF,"11656 PLAZA AMERICA DR, RESTON, VA 20190"
DOCTORS ON SIGHT,"8369-A, VIENNA, VA 22182"
MED-098,"1648 BORO PL STE 105B, MCLEAN, VA 22102"
MyEyeDr.,"1648 Boro Place Suite 105B, McLean, VA 22102"
NORTHERN VA DOCTORS,"7263 ARLINGTON BLVD STE E, FALLS CHURCH, VA 22042"
DOCTORS ON SIGHT,"6575 FRONTIER DRIVE STE S, SPRINGFIELD, VA 22150"
MyEyeDr.,"7721 Tuckerman Ln, Potomac, MD 20854"
MED-039,"7721 TUCKERMAN LN STE 700, POTOMAC, MD 20854"
MED-012,"2823 CLARENDON BLVD, ARLINGTON, VA 22201"
DOCTORS ON SIGHT,"19814 CENTURY BLVD, GERMANTOWN, MD 20874"
NORTHERN VA  DOCTORS,"1632A BELLE VIEW BLVD, ALEXANDRIA, VA 22307"
MyEyeDr.,"4917 Elm St Suite A, Bethesda, MD 20814"
MED-031,"4917 ELM ST STE A, BETHESDA, MD 20814"
MED-055,"1100 S HAYES ST, ARLINGTON, VA 22202"
MyEyeDr.,"1330 Connecticut Ave NW, Washington, DC 20036"
MED-005,"1744 L ST NW, WASHINGTON, DC 20036"
MED-043,"233 PENNSYLVANIA AVE SE, WASHINGTON, DC 20003"
MED-015,"8525 GEORGIA AVE, SILVER SPRING, MD 20910"
DOCTORS ON SIGHT,"3899-C BRANCH AVENUE, TEMPLE HILLS, MD 20874"
DOCTORS ON SIGHT,"9131 PISCATAWAY RD STE 120, CLINTON, MD 20735"
NORDSTROM DC #699,"839 COMMERCE DR, UPPER MARLBORO, MD 20774"
NV OPTOMETRY,"6800 LAUREL BOWIE RD, BOWIE, MD 20715"
DOCTORS ON SIGHT,"4412 MITCHEVILLE ROAD, BOWIE, MD 20716"
MED-042,"1905 TOWNE CENTRE BLVD STE 110, ANNAPOLIS, MD 21401"
MyEyeDr.,"1905 Towne Centre Blvd, Annapolis, MD 21401"
NV'Y OPTICAL ON MAIN,"217 MAIN ST, ANNAPOLIS, MD 21401"
KATZEN EYE GROUP - LUTHERVILLE,"1209 YORK RD STE 200, LUTHERVILLE TIMONIUM, MD 21093"
BLOOMINGDALE'S  DC #JP,"3300 FASHION WAY, JOPPA, MD 21085"
DELAWARE EYE INST-REHOBOTH,"18791 JOHN J WILLIAMS HWY, REHOBOTH BEACH, DE 19971"
SIMON EYE ASSOCIATES PC,"472 E MAIN ST, MIDDLETOWN, DE 19709-1462"
SHOPKO EYECARE CENTER,"5150 MAE ANNE AVE, RENO, NV 89523"
SHOPKO EYECARE CENTER,"2260 ODDIE BLVD, SPARKS, NV 89431"
SHOPKO EYECARE CENTER,"6139 S VIRGINIA ST, RENO, NV 89502"
SHOPKO EYECARE CENTER,"955 N MAIN ST, SPANISH FORK, UT 84660"
SHOPKO EYECARE CENTER,"2266 N UNIVERSITY PKWY, PROVO, UT 84604"
EYE CONSULTANTS OF COLORADO,"27122 MAIN ST STE 220, CONIFER, CO 80433"
MOUNTAIN VISTA EYECARE,"7761 SHAFFER PKWY STE 200, LITTLETON, CO 80127-3731"
DR SHAWN COTTRELL OD PC,"7913 ALLISON WAY STE 102, ARVADA, CO 80005-4450"
MED-642,"3301 30TH ST, BOULDER, CO 80301"
MyEyeDr.,"3301 30th St., Boulder, CO 80301"
MED-637,"200 W COUNTY LINE RD STE 150, HIGHLANDS RANCH, CO 80129"
MyEyeDr.,"200 W. County Line Rd., Highlands Ranch, CO 80129"
