Name,Address
ARUBA VISION CENTER,"10301 N W 108TH AVE, MEDLEY, FL 33178"
OCL /EN STEPHANIE THIEL ANA,"10301 NW 108TH AVEÂ  STE  6, MEDLEY, FL 33178"
SUPER OPTICIAN,"9505 NW 108TH AVENUE, MEDLEY, FL 33178"
INTERNATIONAL CARGO CONSOLIDATORS,"11700 NW 101ST RD STE 8, MEDLEY, FL 33178"
PAS CARGO USA,"10901 NW 146TH ST UNIT 8, MIAMI LAKES, FL 33018"
GLOBAL EYES,"10302 NW SOUTH RIVER DR UNIT 21, MEDLEY, FL 33178"
ALL EYES OPTICAL,"13688 W STATE ROAD 84, DAVIE, FL 33325-5302"
YUNY OPTICAL MANUFACTURER INC,"5207 W 24 AVE, HIALEAH, FL 33016"
PREMIER EYE GROUP INC,"7480 FAIRWAY DR STE 105, MIAMI LAKES, FL 33014"
EYE SURGERY ASSOC-PEMBROKE PINES,"603 N FLAMINGO RD STE 250, PEMBROKE PINES, FL 33028-1013"
JAIME A BALAGUER JR OD PA,"1770 NW 122 TERRACE, PEMBROKE PINES, FL 33026"
CONNIE WILLIAMS,"8005 N W 80TH ST STE 4, MIAMI, FL 33166"
SUNVISION GROUP CORP,"8340 NW 66TH ST, MIAMI, FL 33166"
CARIBBEAN OCEAN LOGISTICS,"8005 NW 80 ST UNIT 4, MIAMI, FL 33166"
PATRICK HEW,"7700 NW 79TH PL STE 3, MEDLEY, FL 33166"
VISION PLUS OPTICAL QM 212,"5877 SW 21ST STREET, WEST PARK, FL 33023-3008"
EYE LOOKS,"6850 MIRAMAR PKWY, MIRAMAR, FL 33023-6003"
PRESIDENTIAL OPTICAL-HOLLYWOOD,"300 S PARK RD STE 300, HOLLYWOOD, FL 33021-8353"
IVES FAMILY EYECARE,"1031 IVES DAIRY RD STE 133, NORTH MIAMI BEACH, FL 33179-2538"
DR CONNIE S CHIANG,"7867 PINES BLVD, PEMBROKE PINES, FL 33024-6916"
LINDSAY INTERNATIONAL,"20340 NE 15TH CT UNIT 150C, NORTH MIAMI BEACH, FL 33179-2716"
HEIDEN & HEIDEN PC,"2019 HOLLYWOOD BLVD, HOLLYWOOD, FL 33020-4509"
ROBERT DAVIS OD,"1732 N UNIVERSITY DR, PEMBROKE PINES, FL 33024-3602"
KATHRYN A ESTEVEZ OD LLC,"6795 STIRLING RD, DAVIE, FL 33314"
MIAMI GARDEN EYE CARE,"18383 NW 27TH AVE, MIAMI GARDENS, FL 33056"
DR ROBERT JACOBS PA,"599 S FEDERAL HWY, DANIA BEACH, FL 33004-4174"
HOLLYWOOD EYE INSTITUTE PA,"9999 SHERIDAN ST STE 100, COOPER CITY, FL 33024"
EYE Q OPTICAL,"2295 NE 164TH STREET, NORTH MIAMI BEACH, FL 33160"
DR MARIA CORDOVA,"2605 N HIATUS RD, COOPER CITY, FL 33026-1303"
STEVE TUCKER OD,"9950 GRIFFIN RD, COOPER CITY, FL 33328-3420"
ASH EYE INSTITUTE,"701 SE 32ND CT  UNIT 106, FORT LAUDERDALE, FL 33316-4122"
DR STEVE T BUSSA OD PLLC,"7045 W BROWARD BLVD, PLANTATION, FL 33317-2205"
COHENS FASHION OPT #36,"8000 W BROWARD BLVD STE 135, PLANTATION, FL 33388"
WISE EYES,"10049 CLEARY BLVD, PLANTATION, FL 33324-1063"
F VAN NASSAU,"3775 NW 77TH ST, MIAMI, FL 33147"
RENTE EYE SERVICES PA,"1297 W 49 ST, HIALEAH, FL 33012"
BLUE SHADES LIMITED,"2706 NW 29TH TERRACE, LAUDERDALE LAKES, FL 33311-2037"
DUSK FALKNER MARTINEZ,"10187 W SUNRISE BLVD, PLANTATION, FL 33322-7617"
SUPER OPTICAL INC,"3805 W 16TH AVE, HIALEAH, FL 33012-7035"
DR CHARLENE WALLACE,"1711 W 38TH PL STE 1107, HIALEAH, FL 33012"
LEVAN EYECARE LIMITED,"570 W 20TH ST, HIALEAH, FL 33010-2427"
VALUE OPTICAL LTD,"570 WEST 20TH ST, HIALEAH, FL 33010-2427"
VALUE OPTICAL LTD,"570 WEST 20TH STREET, HIALEAH, FL 33010-2427"
FAMILY EYE CENTER,"12220 W SUNRISE BLVD, PLANTATION, FL 33323-2233"
ROBIN G SHORROCK OD,"211 S FEDERAL HWY, POMPANO BEACH, FL 33062-5322"
BAHAMAS VISION CENTRE,"960 NW 53RD ST, FORT LAUDERDALE, FL 33309-3105"
BOCA FAMILY EYECARE,"1001 SW 2ND AVE STE 4000, BOCA RATON, FL 33432"
ELOA KOSH POMPANO BEACH 20221,"2901 W MCNAB RD, POMPANO BEACH, FL 33069"
DAVID SAUL MORA OD,"1601 CORPUS CHRISTI ST, LAREDO, TX 78043-3302"
ENGLEWOOD STOCK ORDERS,"1360 E VENICE AVE, VENICE, FL 34285"
THE EYE ASSOCIATES OF MANATEE,"1550 E VENICE AVE, VENICE, FL 34292"
SINCLAIR & CAMP/EYECARE E,"9122 58TH DR E, BRADENTON, FL 34202-9187"
EYE CENTER INC,"2003 CORTEZ RD W, BRADENTON, FL 34207-1241"
MANATEE FAMILY EYECARE PC,"501 VILLAGE GREEN PKWY STE 3, BRADENTON, FL 34209"
SPECTACULAR EYECARE LLC,"415 W HICKPOCHEE AVE, LA BELLE, FL 33935"
FLORIDA VISION OPT-INNOVATION,"10050 SW INNOVATION WY STE 101, PORT SAINT LUCIE, FL 34987"
FLORIDA VISION OPTIQUE,"10050 SW INNOVATION WAY STE 101, PORT SAINT LUCIE, FL 34987"
EWING OPTICAL CORP,"11388 OKEECHOBEE BLVD STE A, ROYAL PALM BEACH, FL 33411-8705"
MED-320,"9810 ALTERNATE A1A STE 107, PALM BEACH GARDENS, FL 33410"
MyEyeDr.,"9810 Alternate A1A, Palm Beach Gardens, FL 33410"
DOUGLAS L STEPHENSON OD,"13901 US HIGHWAY 1 STE 12, JUNO BEACH, FL 33408-1612"
DR JOEL N HERSCH,"935 MILITARY TRL STE 101, JUPITER, FL 33458-7009"
MyEyeDr.,"9804 S Military Trail, Boynton Beach, FL 33436"
MED-317,"9804 S MILITARY TRL STE E7, BOYNTON BEACH, FL 33436"
PRECISION EYEWEAR,"16201 S MILITARY TRL, DELRAY BEACH, FL 33484-6503"
FLORIDA VISION OPTIQUE-STUART,"1050 SE MONTEREY RD STE 103, STUART, FL 34994"
COHENS FASHION OPT #68,"6000 GLADES RD  #1040, BOCA RATON, FL 33431"
TOTAL FAMILY EYECARE,"7035 BERACASA WAY STE 101A, BOCA RATON, FL 33433-3454"
OPTICAL WORLD,"3054 NW FEDERAL HWY, JENSEN BEACH, FL 34957-4448"
"LISA E NADEL, OD PA","6518 N STATE RD 7, COCONUT CREEK, FL 33073"
TRU-SIGHT OPTICAL INC,"5976 CORAL RIDGE DR, CORAL SPRINGS, FL 33076-3302"
VISION WORLD,"2059 N UNIVERSITY DR, CORAL SPRINGS, FL 33071-6132"
ENVISION EYECARE OPTIQUE,"300 NW BETHANY DR, PORT SAINT LUCIE, FL 34986-1766"
"CRAIG VERSIL, OD","6000 W ATLANTIC BLVD STE 3, MARGATE, FL 33063-5132"
VISION STORE GROUP INC,"6547 NW 99TH AVE, TAMARAC, FL 33321"
IMPERIAL OPTICAL COMPANY,"2801 NW 55th COURT BLDG 6W, FORT LAUDERDALE, FL 33309"
VISION STORE GROUP INC,"10573 NW 53RD ST, SUNRISE, FL 33351"
DR MARCUS D HINOJOSA,"5707 SPRINGFIELD AVE, LAREDO, TX 78041"
CLEAR VISION EXPRESS LAREDO 3 LLC,"9902 MCPHERSON RD STE 14 & 15, LAREDO, TX 78045"
CLEAR VISION EXPRESS LTP,"5401 MCPHERSON RD STE 13, LAREDO, TX 78041"
PAUL TRAN OD,"5702 MCPHERSON RD UNIT 21, LAREDO, TX 78041"
FIVE POINTS EYECARE PLLC,"4101 IH 69 ACCESS RD STE B3, CORPUS CHRISTI, TX 78410-4542"
DIVINE INNOVATIONS,"6646 S STAPLES ST STE 108, CORPUS CHRISTI, TX 78413"
NHAN EYE ASSOCIATES PLLC,"5717 SARATOGA BLVD STE 113, CORPUS CHRISTI, TX 78414-4206"
AYNN L UPTON O.D.,"5014 HOLLY ROAD, CORPUS CHRISTI, TX 78411"
COASTAL BEND EYE CENTER PA,"900 MORGAN AVE, CORPUS CHRISTI, TX 78404"
OPTICAL FACTORY-SHOWROOM,"800 E BAY DR STE G, LARGO, FL 33770-2553"
RICHARD SORKIN OD PA,"5100 CENTRAL AVE, SAINT PETERSBURG, FL 33707-1833"
LEE SHETTLE DO PA,"13113 66TH ST N, LARGO, FL 33773"
RYCZEK STOCK ORDERS,"4359 35TH ST N, SAINT PETERSBURG, FL 33714"
ELOA FUTURE OPTICS CLEARWATER 20641,"11333 47TH ST N, CLEARWATER, FL 33762"
TARA CAMARGO OD,"929 1ST AVE N, SAINT PETERSBURG, FL 33705"
SUNCOAST MEDICAL CLC,"620 10TH ST N STE 2C, SAINT PETERSBURG, FL 33705"
ON SIGHT OPTICAL INC.,"2120 CALUMET ST STE 3, CLEARWATER, FL 33765-1325"
ON SIGHT OPTICAL INC,"2120 CALUMET ST  STE 3, CLEARWATER, FL 33765"
MyEyeDr.,"2643 Gulf to Bay Blvd, Clearwater, FL 33759"
MED-278,"2643 GULF TO BAY BLVD STE 1520, CLEARWATER, FL 33759"
DR MARIA LOULOURGAS PA,"928 CURLEW RD, DUNEDIN, FL 34698"
SARAH REGAL OD LLC,"3802A BRITTON PLAZA, TAMPA, FL 33611-1406"
NEWSOM EYE & LASER CENTER INC,"113 S ARMENIA AVE, TAMPA, FL 33609"
EYE SITE CENTER INC,"9433 BALM RIVERVIEW RD STE 102, RIVERVIEW, FL 33569"
VISION SOURCE,"1180 NIKKI VIEW DR, BRANDON, FL 33511-4868"
KENT M SIEBOLDT OD PA,"324 E BLOOMINGDALE AVE, BRANDON, FL 33511-8155"
FAMILY VISION ENTERPRISES INC,"1929A W BRANDON BLVD, BRANDON, FL 33511"
ELOA MILROY TAMPA 20011,"5067 SAVARESE CIRCLE, TAMPA, FL 33634"
SOUTHERN EYE CARE ASSOCIATES LLC,"3307 LITHA PINECREST RD, VALRICO, FL 33596"
NEWSOM EYE & LASER CENTER INC,"13904 N DALE MABRY HWY STE 200, TAMPA, FL 33618"
ANDERSON EYE CARE CENTER,"719 W FLETCHER AVE, TAMPA, FL 33612-3422"
FLORIDA MEDICAL CTR-CENTER OPTICAL,"13602 N 46TH ST, TAMPA, FL 33613"
DR. BARRY GAFFNEY,"2002 S ALEXANDER ST, PLANT CITY, FL 33563-8410"
MARGARET A DHIMA PA,"3002 STARKEY BLVD, NEW PORT RICHEY, FL 34655"
LUCKEY EYE LLC,"2306 GREENBRANCH DR STE 102, WESLEY CHAPEL, FL 33544"
ROWAN EYE CENTER INC,"5305 GRAND BLVD, NEW PORT RICHEY, FL 34652-4014"
INSIGHT FAMILY EYECARE,"27607 STATE ROAD 56 UNIT 101, WESLEY CHAPEL, FL 33544-8835"
MISADA LTD INC,"1371 TOWN CENTER DR, LAKELAND, FL 33803"
MyEyeDr.,"4337 South Florida Ave, Lakeland, FL 33813"
MED-135,"4337 S FLORIDA AVE, LAKELAND, FL 33813"
EYE SPECIALIST,"2004 COUNTY ROAD 540 A, LAKELAND, FL 33813"
LINSEY EYECARE,"8936 US HIGHWAY 19, PORT RICHEY, FL 34668-5244"
EYE SPECIALISTS OF MID FL,"5032 US HIGHWAY 27 N, SEBRING, FL 33870-1354"
NEWSOME EYE & LASER CENTER,"4211 US HIGHWAY 27 N, SEBRING, FL 33870"
MED-132,"3600 US 27 N, SEBRING, FL 33870"
MyEyeDr.,"3600 US 27 North, Sebring, FL 33870"
EYE SPECIALISTS OF MID FL,"2800A RIDGE WAY STE 100, LAKE WALES, FL 33859-6807"
EYE SPECIALISTS,"407 AVENUE K SE, WINTER HAVEN, FL 33880-4126"
KEVIN HENNE OD,"410 E CENTRAL AVE, WINTER HAVEN, FL 33880-3050"
MED-134,"215 FIRST ST N STE 100, WINTER HAVEN, FL 33881"
MyEyeDr.,"215 First St North, Winter Haven, FL 33881"
EYE SPECIALISTS,"100 PATTERSON RD, HAINES CITY, FL 33844-7840"
MyEyeDr.,"1040 Cypress Pkwy, Kissimmee, FL 34759"
BREVARD EYE CENTER,"PALM BAY WEST, PALM BAY, FL 32907"
EYE SUPPLY LLC,"785 N WICKHAM RD STE 106, MELBOURNE, FL 32935-8857"
BREVARD EYE CENTER,"665 S APOLLO BLVD, MELBOURNE, FL 32901"
EYECARE IN BREVARD INC,"3200 N WICKHAM RD STE 1, MELBOURNE, FL 32935-2321"
DR BRIAN SHANDLEY,"120 HIGHWAY 332 W STE A5, LAKE JACKSON, TX 77566-4017"
PRECISION CATARACT & LASR,"11025 SPRING HILL DR, SPRING HILL, FL 34608-5049"
NEW TAMPA EYE INSTITUTE,"13930 7TH ST, DADE CITY, FL 33525"
VICTOR NOTHNAGEL OD,"2332 HIGHWAY 44 W, INVERNESS, FL 34453-3856"
CITRUS VISION - CR,"2332 HWY 44 W, INVERNESS, FL 34453"
MID FLORIDA EYE CENTER-WILDWOOD,"5743 WILLIAMSBURG LN, WILDWOOD, FL 34785"
EYE SPECIALISTS OF MID FL,"1050 US HIGHWAY 27 STE 1, CLERMONT, FL 34714-7508"
MICHAEL PENNACHIO,"14244 STATE ROAD 50, CLERMONT, FL 34711-8003"
UONG EYE CARE PA,"3708 WINTER GARDEN VINELAND RD, WINTER GARDEN, FL 34787-5483"
DR NEIL MACALI,"1155 WINTER GARDEN VINELAND RD, WINTER GARDEN, FL 34787-4364"
VANMOR VISION INC,"4101 HUNTERS PARK LN STE 400, ORLANDO, FL 32837"
SEAMAN FAMILY EYECARE,"3948 TOWN CENTER BLVD, ORLANDO, FL 32837"
PREMIER VISION LLC,"703 N MAIN ST, KISSIMMEE, FL 34744"
COPELY EYE CLINIC,"1455 W HOLDEN AVE, ORLANDO, FL 32839-1722"
MyEyeDr.,"1303 E Vine St, Kissimmee, FL 34744"
FLORIDA EYE CLINIC-MICHIGAN ST,"345 W MICHIGAN ST STE 118, ORLANDO, FL 32806-4556"
FLORIDA EYE CLINIC-COLLEGE PARK,"2917 EDGEWATER DR, ORLANDO, FL 32804"
DUY VY OD,"2933 E COLONIAL DR, ORLANDO, FL 32803-5041"
MED-691,"1320 SHELFER ST, LEESBURG, FL 34748"
SANDRA MAURO OD PA,"5381 HOFFNER AVE, ORLANDO, FL 32812"
FIRST IMAGE OPTICAL-MT DORA,"17562 US HIGHWAY 441, MOUNT DORA, FL 32757-6711"
PREMIER EYE ASSOCIATES,"2255 S SEMORAN BLVD, ORLANDO, FL 32822-2703"
VANMOR VISION INC,"7004 TAVISOCK LAKES BLVD STE 146, ORLANDO, FL 32827"
MARC H SHERMAN OD PA,"1495 W STATE ROAD 434 STE 109, LONGWOOD, FL 32750-3861"
20/20 EYEGLASS SUPERSTORE INC,"1555 STATE ROAD 436 STE 1221, WINTER PARK, FL 32792-1506"
LAKE NONA EYE ASSOCIATES,"13848 NARCOOSSEE RD STE 104, ORLANDO, FL 32832"
TRINITY EYE ASSOCIATES,"3607 ALOMA AVE STE 1081, OVIEDO, FL 32765"
VISION EYE GALLERY,"11602 LAKE UNDERHILL RD UNIT 103, ORLANDO, FL 32825"
CURINGTON EYE ASSOCIATES,"1982 US HIGHWAY 1 STE 101, ROCKLEDGE, FL 32955"
CURINGTON EYE ASSOCIATES,"228 S COURTENAY PKWY, MERRITT ISLAND, FL 32952"
AKER EYE CENTER,"338 S WASHINGTON AVE, TITUSVILLE, FL 32796-3548"
CENTRAL FLORIDA EYES,"171 S CENTRAL AVE, OVIEDO, FL 32765-8103"
AAFES - PAT MAIN EXCHANGE,"BLDG 1364 S. PATRICK DR, PATRICK AFB, FL 32925"
ROBIN MACDONALD OD PA,"1122 E STATE RD 434 STE 1000, WINTER SPRINGS, FL 32708-2723"
FLORIDA EYE CLINIC-ORANGE CITY,"787 HEALTH CARE DR, ORANGE CITY, FL 32763"
411 EYES LLC,"1270 SAXON BLVD, ORANGE CITY, FL 32763"
VALUE OPTICAL LTD,"3171 PARMA DR, DELTONA, FL 32728"
TOTAL VISION,"5820 S WILLIAMSON BLVD STE 6, PORT ORANGE, FL 32128-6401"
HVHC DISTRIBUTION CTR  #890,"655 RICHLAND HILLS DR   STE 125, SAN ANTONIO, TX 78245"
TJ MAXX DC 891/895,"11650 FM 1937, SAN ANTONIO, TX 78221"
THOMAS J GOLDSTEIN OD PA,"6301 N W LOOP 410 STE N1, SAN ANTONIO, TX 78238"
ARTHUR A MEDINA OD PC,"2903 N SAINT MARYS ST, SAN ANTONIO, TX 78212-3532"
AAFES-  1010879,"2500 FUNSTON RD, SAN ANTONIO, TX 78234"
IN FOCUS EYECARE,"7213 BANDERA RD, LEON VALLEY, TX 78238"
UNIVERSITY OF THE INCARNATE WORD,"9725 DATAPOINT DR, SAN ANTONIO, TX 78229-2384"
VISION SOURCE CASTLE HILL,"2210 NW MILITARY HWY, SAN ANTONIO, TX 78213-1815"
SA FAMILY EYE CARE CENTER,"14855 BLANCO RD STE 210, SAN ANTONIO, TX 78216-7729"
EYE CARE CNTR OF AMERICA,"6601 GUADA COMA DR STE 216, SCHERTZ, TX 78154-3256"
"A AND N VISION, INC","125 ROSEWOOD AVE, BOERNE, TX 78006"
EYE LOVE OPTICS,"322 SINGING OAKS STE 103, SPRING BRANCH, TX 78070"
NEW BRAUNFELS TEXAS STATE OPTICAL,"101A INTERSTATE 35 SOUTH, NEW BRAUNFELS, TX 78130"
EXCEPTIONAL EYECARE,"202 E BOLING HWY, WHARTON, TX 77488"
AUSTIN COUNTY EYE ASSOC,"1617 MEYERS STREET, SEALY, TX 77474"
SANYALS VISION CENTER,"7101 W GRAND PARKWAY STE 170, RICHMOND, TX 77407"
PHAM VISION INC,"16568 SOUTHWEST FWY, SUGAR LAND, TX 77479-2328"
MyEyeDr.,"6026 Highway 6, Missouri City, TX 77459"
MED-585,"6026 HIGHWAY 6 STE D, MISSOURI CITY, TX 77459"
VERICARE VISION PLLC,"1251 PIN OAK RD STE 128, KATY, TX 77494"
COLONY EYE CARE,"6134 HWY #6, MISSOURI CITY, TX 77459"
TODAYS VISION = MISSOURI CITY,"8817 HIGHWAY 6 STE 100, MISSOURI CITY, TX 77459-4737"
DR AMIT SHAH & ASSOCIATES,"24441 KATY FWY  STE 300, KATY, TX 77494"
MANN EYE CENTER PA - LIVINGSTON,"750 WESTGREEN BLVD, KATY, TX 77450"
ACADEMY CORP. DC #895,"1549 PRIMEWEST PKWY, KATY, TX 77449-2826"
ACADEMY DS,"1800 N MASON RD, KATY, TX 77449"
PRIMARY EYE CARE CENTER I LLP,"2800 S GORDON ST, ALVIN, TX 77511-4731"
MANN EYE - PEARLAND,"10223 BROADWAY STE J, PEARLAND, TX 77584"
MANN EYE - PEARLAND,"10223 BROADWAY ST STE J, PEARLAND, TX 77584"
TODAYS VISION SILVERLAKE,"10201 BROADWAY ST STE 101, PEARLAND, TX 77584-8786"
VISION ETC P.C.,"8321 BROADWAY ST STE 124, PEARLAND, TX 77581-5770"
HOPPING EYE ASSOCIATES,"421 E PARKWOOD AVE STE A, FRIENDSWOOD, TX 77546-5149"
OPTIMAL EYE CARE PC,"2945 GULF FREEWAY S SUITE C, LEAGUE CITY, TX 77573"
INGRID HILLIARD OD PLLC,"3240 E BROADWAY ST, PEARLAND, TX 77581-4502"
TEXAS STATE OPTICAL VICTORY LAKES,"3010 GULF FWY S STE L, DICKINSON, TX 77539-4365"
TWENTY20 PROFESSIONAL PLLC,"18333 EGRET BAY BLVD STE 101, HOUSTON, TX 77058"
HOPPING EYE ASSOCIATES,"1234 BAY AREA BLVD STE E, HOUSTON, TX 77058-2538"
MED-796,"1616 CLEAR LAKE CITY BLVD STE 103, HOUSTON, TX 77062"
TEXAS STATE OPTICAL,"2700 MARINA BAY DR STE A, LEAGUE CITY, TX 77573-2480"
SPACE CENTER EYE ASSOCIATES,"2323 CLEAR LAKE CITY BLVD #150, HOUSTON, TX 77062"
ELOA DUFFENS HOUSTON 20175,"3625 WILLOWBEND BLVD STE 110, HOUSTON, TX 77054"
BAY AREA OPTOMETRY,"3457 CLEAR LAKE CITY BLVD STE 500, HOUSTON, TX 77059"
SEABROOK EYECENTER PLLC,"603 KIRBY RD, SEABROOK, TX 77586"
UNIVERSITY OF HOUSTON COLLEGE,"4401 MARTIN LUTHER KING RM 2195, HOUSTON, TX 77024"
TODAYS VISION SHARPTOWN,"6815 SOUTHWEST FWY, HOUSTON, TX 77074-2103"
TODAYS VISION,"1100 PASADENA BLVD UNIT D, PASADENA, TX 77506"
HI Q VISION INC,"10515 BELLAIRE BLVD STE G, HOUSTON, TX 77072-5235"
HENDERSON VISION GROUP PA,"2518 RICHMOND AVENUE, HOUSTON, TX 77098"
BLOOMINGDALE'S DC  #HU,"2103 ERNESTINE ST, HOUSTON, TX 77023-3513"
"LISA FRAZIER, OD","9500 SPENCER HWY, LA PORTE, TX 77571-3881"
DR A R DIAB,"3031 KIRBY DR, HOUSTON, TX 77098-2101"
MED-732,"11159 WESTHEIMER RD, HOUSTON, TX 77042"
JESUS VISION LLC,"11660 WESTHEIMER RD STE 125, HOUSTON, TX 77077"
LAPORTE VISION CTR.-87,"401 W FAIRMONT PKWY STE A, LA PORTE, TX 77571-6314"
SPRING BRANCH EYE CARE CENTER LLC,"1810 WIRT RD, HOUSTON, TX 77055-2407"
WESTLAKE VISION CENTER,"255 WESTLAKE PARK BLVD, HOUSTON, TX 77079"
